retweets,likes,Subjectivity,Polarity
0,2,0.5,0.5
38,0,0.3,0.2
1371,0,0.0,0.0
7,0,0.4,0.0
0,4,0.3,0.2
0,2,0.8,0.0
52,0,0.3,0.2
18,0,0.0,0.0
0,4,0.3,-0.0
1,0,0.7,-0.4
38,0,0.3,0.2
1372,0,0.0,0.0
0,1,0.3,0.6
38,0,0.3,0.2
0,1,0.0,-0.1
2,3,0.4,-0.1
4,0,0.0,0.0
0,3,0.4,0.2
18,0,0.0,0.0
1372,0,0.0,0.0
0,1,0.0,0.0
0,2,0.0,0.0
0,1,0.0,0.0
25,0,0.2,0.0
0,1,0.7,-0.4
32,0,0.2,0.0
0,1,0.3,0.2
0,2,1.0,0.6
0,2,0.5,0.1
1,3,0.3,0.3
5,0,0.0,0.0
0,7,0.5,0.0
3,0,0.0,0.0
0,2,0.2,-0.2
0,1,0.2,0.1
14,0,1.0,-0.4
1,1,0.4,0.2
374,0,1.0,0.0
57,1384,0.3,0.2
0,1,0.5,-0.0
20,0,0.0,0.0
3,0,0.3,0.2
1,1,0.5,0.1
18,0,1.0,0.0
1411,0,0.0,0.0
21,0,0.0,0.0
1411,0,0.0,0.0
1,0,0.5,-0.1
15,0,0.4,0.3
1,0,0.4,0.3
78,0,0.6,0.3
0,1,0.3,0.3
0,2,0.0,0.0
2,0,0.0,0.0
21,828,0.0,0.0
46788,0,0.0,0.0
0,3,0.4,0.1
1413,0,0.0,0.0
8,0,0.3,0.5
1,13,0.4,0.3
0,1,0.3,0.1
0,1,0.3,0.3
5,0,0.5,0.3
1900,0,0.0,0.0
4,0,0.0,0.0
6,0,0.5,0.1
2,0,0.6,0.7
5,6,0.5,0.5
0,1,0.4,0.2
40,0,1.0,0.0
0,2,0.4,0.3
0,1,0.4,0.0
32,0,0.2,0.0
0,1,0.3,0.1
6,0,0.5,0.5
20,0,0.0,0.0
1415,0,0.0,0.0
1415,0,0.0,0.0
0,14,0.6,0.4
1,0,1.0,-1.0
0,10,0.0,0.0
374,0,1.0,0.0
5,0,0.5,0.3
0,1,0.0,0.0
3,0,0.0,-0.1
1415,0,0.0,0.0
0,1,0.7,-0.2
0,1,0.0,0.0
17,0,0.8,0.2
5,0,0.8,0.2
0,1,0.0,0.0
5,0,0.4,-0.3
0,2,0.1,0.0
0,1,0.6,0.1
0,1,0.2,0.2
2,0,0.0,0.0
0,7,0.5,0.4
1430,0,0.0,0.0
0,6,0.7,0.4
18,0,1.0,0.0
0,6,0.6,0.1
0,6,0.6,0.2
0,1,0.0,0.0
1,9,0.1,-0.2
0,1,1.0,-0.1
1,0,0.0,0.0
1,0,0.2,0.2
735,0,0.3,0.1
0,2,0.3,0.3
24,0,0.1,0.0
34,0,0.0,0.0
38,0,0.2,0.0
0,2,0.6,-0.3
0,1,0.6,0.3
3,0,0.0,0.0
0,2,0.4,0.1
2,8,0.3,-0.1
6,0,0.8,0.2
38,0,0.2,0.0
18,0,1.0,0.0
0,1,0.3,0.1
0,12,0.0,0.0
38,0,0.2,0.0
111,0,0.0,0.0
0,5,0.3,0.3
1,0,0.0,0.0
1903,0,0.0,0.0
4,0,0.5,0.1
1,0,0.6,0.3
9,0,0.3,0.5
1430,0,0.0,0.0
0,1,0.5,0.2
1,0,0.9,0.2
1430,0,0.0,0.0
38,0,0.2,0.0
1430,0,0.0,0.0
0,1,0.0,0.0
1,2,0.8,0.2
18,0,1.0,0.0
38,0,0.2,0.0
4,0,0.2,0.1
0,1,0.9,0.4
26,0,0.1,0.0
0,4,0.2,0.0
0,1,0.0,0.0
0,3,0.3,0.0
2738,0,0.2,0.2
2,0,0.0,0.0
505,0,0.5,0.1
7,0,0.5,0.5
0,1,0.2,0.0
1,0,0.5,0.1
197,0,0.0,0.0
1,0,0.5,0.2
2738,0,0.2,0.2
98,0,0.0,0.0
1,0,0.1,0.0
3,0,0.0,0.0
0,1,0.3,0.3
51,0,0.0,0.0
0,1,0.0,0.0
197,0,0.0,0.0
1,0,0.6,-0.1
0,1,0.7,0.4
2738,0,0.2,0.2
70,0,0.5,0.1
2738,0,0.2,0.2
0,1,0.1,0.1
2738,0,0.2,0.2
2738,0,0.2,0.2
198,0,0.0,0.0
0,1,0.2,0.1
0,24,0.0,0.0
1270,0,0.7,-0.2
0,1,0.6,0.1
0,1,0.2,0.3
0,4,0.0,0.0
1,11,0.3,0.2
0,3,0.4,0.4
0,9,0.0,0.0
0,1,0.4,-0.1
198,0,0.0,0.0
198,0,0.0,0.0
2738,0,0.2,0.2
21,0,0.2,0.1
1,0,0.2,0.2
505,0,0.5,0.1
0,9,0.4,0.1
0,1,0.6,-0.1
1907,0,0.0,0.0
7,0,0.4,0.0
1456,0,0.0,0.0
1,5,0.6,0.5
7,0,0.4,0.0
28,0,1.0,0.0
1,0,0.4,0.1
111,0,0.0,0.0
1456,0,0.0,0.0
0,1,0.3,-0.0
0,8,0.2,0.3
2541,0,0.5,0.1
1456,0,0.0,0.0
26,0,0.0,0.0
1,0,0.3,0.2
7,0,0.4,0.0
1,0,0.4,0.1
1,12,0.2,-0.1
1,0,0.8,0.2
6,0,0.8,0.2
1,23,0.6,-0.3
24,0,0.6,0.1
61,0,0.0,0.0
25,0,0.1,0.0
0,1,0.6,0.6
17,0,0.4,0.3
1,0,0.3,0.2
0,1,0.0,0.0
1,12,0.2,0.1
1,11,0.3,0.1
0,1,0.3,0.0
1456,0,0.0,0.0
7,7,0.4,0.0
0,3,1.0,1.0
1907,0,0.0,0.0
0,3,0.1,-0.2
0,5,0.0,0.0
0,1,0.1,0.1
0,3,0.6,0.0
1,0,0.6,-0.0
0,1,0.7,-0.7
1456,0,0.0,0.0
0,7,0.7,0.5
0,8,0.3,0.2
118,0,0.4,0.1
1907,0,0.0,0.0
0,4,1.0,0.5
32,0,0.2,-0.1
0,2,0.2,-0.1
7,0,0.4,0.4
119,0,0.0,0.0
2,0,0.0,0.0
6,9,0.7,0.4
0,1,0.4,0.2
0,1,0.4,0.2
1456,0,0.0,0.0
2,14,0.5,-0.1
3,0,0.0,0.0
1,0,0.0,0.0
0,1,0.4,0.2
0,4,0.5,-0.6
0,1,0.0,0.0
0,1,0.4,0.0
10,0,0.3,0.5
43,0,0.2,0.0
3,0,0.5,0.4
0,1,0.8,-0.3
0,1,0.5,0.1
12,0,0.0,0.0
0,3,1.0,-0.6
1,0,0.1,0.1
0,1,0.5,0.3
0,1,0.4,0.3
389,0,1.0,0.0
5,0,0.3,0.3
0,4,0.4,0.1
0,4,0.1,0.0
43,163,0.2,0.0
1501,0,0.0,0.0
27,0,0.4,0.3
4,0,0.5,0.1
1917,0,0.0,0.0
0,1,0.0,0.0
1501,0,0.0,0.0
12,0,0.3,0.5
0,1,0.5,0.4
2,0,0.3,0.2
0,1,0.5,0.0
0,1,0.0,0.0
0,3,0.7,0.2
1917,0,0.0,0.0
1917,0,0.0,0.0
2,0,0.4,0.2
0,1,0.0,0.0
77,0,0.1,0.2
1,0,0.2,-0.0
4,0,0.0,0.0
0,2,0.5,0.6
0,1,0.6,0.4
1,2,0.3,0.0
1917,0,0.0,0.0
1917,0,0.0,0.0
0,3,0.5,-0.2
0,1,0.0,0.0
4,7,0.0,0.0
1,4,0.2,-0.0
2,9,0.0,0.0
0,7,0.0,0.0
0,1,0.0,0.0
0,1,0.5,0.1
1,0,0.5,0.0
0,1,0.1,0.0
54,0,1.0,1.0
0,1,0.2,0.2
27,0,0.4,0.3
0,5,0.7,0.2
1501,0,0.0,0.0
35,0,0.0,0.0
0,1,0.2,0.0
0,1,0.5,0.3
0,6,0.6,-0.0
1,0,0.0,0.0
3,0,0.2,0.2
3,89,0.2,0.2
0,3,0.6,-0.4
1501,0,0.0,0.0
0,1,0.5,0.2
1,0,0.8,0.8
0,2,0.5,0.2
1,7,0.2,0.1
0,1,0.6,0.7
391,0,1.0,0.0
0,1,0.0,0.0
0,4,0.0,0.0
0,2,0.5,0.4
1,47,0.6,0.1
0,5,0.0,0.0
0,2,0.0,0.0
3,0,0.5,0.4
1,0,0.0,0.0
3,0,0.0,0.0
0,5,0.0,0.0
0,2,0.4,0.2
0,2,0.3,0.2
1509,0,0.0,0.0
0,1,0.3,0.0
3,0,0.5,0.4
20,0,1.0,0.0
1509,0,0.0,0.0
4,0,1.0,0.1
1,0,0.2,0.0
20,0,1.0,0.0
0,1,0.0,0.0
0,1,0.1,-0.1
3,31,0.4,0.4
2,0,0.5,0.4
0,1,0.3,0.3
1,5,0.3,0.2
11,0,0.5,-0.1
1509,0,0.0,0.0
0,10,0.1,0.1
1,0,0.3,0.1
0,3,0.3,0.1
1,0,0.3,0.1
0,3,0.3,0.1
0,2,0.3,0.1
0,1,0.7,0.3
2,0,0.0,0.0
9,0,0.0,0.0
69,0,1.0,-0.2
3,0,0.0,-0.1
1919,0,0.0,0.0
0,2,1.0,0.0
0,1,0.0,-0.0
391,0,1.0,0.0
0,26,0.3,0.2
0,2,0.4,0.4
0,1,0.7,0.4
0,3,0.5,0.0
0,8,0.8,-0.1
2,0,0.6,0.2
1509,0,0.0,0.0
2,0,0.0,0.0
6,0,0.5,0.1
1,0,0.6,0.3
3,8,0.0,-0.1
3,0,0.3,0.2
0,1,0.5,0.3
20,0,1.0,0.0
1,0,0.5,0.1
0,1,0.5,0.1
1509,0,0.0,0.0
6,0,0.5,0.1
7,0,0.5,0.2
0,4,0.6,0.3
1,0,0.3,0.2
1,0,0.0,0.0
1,0,0.0,0.0
6,0,0.5,0.1
6,0,0.5,0.1
3,0,0.0,0.0
9,0,0.0,0.0
6,86,0.5,0.1
0,1,0.1,0.1
0,9,0.8,-0.5
0,1,0.4,0.3
1514,0,0.0,0.0
1,1,0.3,0.1
0,3,0.0,0.0
0,2,0.6,0.2
4,0,0.0,0.0
0,4,0.0,0.0
1514,0,0.0,0.0
3,0,0.0,0.0
0,1,0.5,0.6
0,5,0.0,0.0
87,0,0.3,-0.0
1514,0,0.0,0.0
0,1,0.7,0.5
1920,0,0.0,0.0
9,0,0.0,0.0
0,1,0.3,0.2
0,1,0.4,-0.1
0,4,0.4,0.3
525,0,0.4,0.1
1514,0,0.0,0.0
1920,0,0.0,0.0
25,0,0.1,0.0
1,0,0.3,0.2
0,1,0.0,0.0
1920,0,0.0,0.0
0,1,0.5,0.1
26,0,0.0,0.0
25,0,0.1,0.0
1514,0,0.0,0.0
2,6,0.4,0.1
15,0,0.0,0.0
50,0,1.0,0.0
1514,0,0.0,0.0
5,0,0.3,0.3
0,6,0.4,-0.1
0,1,0.5,0.2
50,0,1.0,0.0
16,645,0.3,0.5
0,6,0.3,0.2
0,4,0.3,0.2
1514,0,0.0,0.0
1,25,0.2,0.0
0,10,0.5,-0.3
0,7,0.3,0.3
3,0,0.0,0.0
0,24,0.4,0.3
33,0,0.0,0.0
26,0,0.0,0.0
7,0,0.3,0.2
2,0,0.2,0.2
396,0,1.0,0.0
0,47,0.2,0.0
0,1,0.0,0.0
5,0,0.5,0.2
50,0,1.0,0.0
87,0,0.3,-0.0
30,0,1.0,0.0
1519,0,0.0,0.0
0,3,0.1,0.3
79,0,0.6,0.3
51,0,1.0,0.0
0,5,0.0,0.0
1,0,0.2,0.0
26,0,0.1,0.0
0,1,0.3,0.1
25,0,1.0,0.0
0,1,0.0,0.0
0,1,0.6,0.4
2,0,0.4,0.0
0,2,0.0,0.0
25,0,1.0,0.0
0,1,0.8,0.4
7,0,0.3,0.2
1926,0,0.0,0.0
0,1,0.6,0.8
6,0,0.0,0.0
0,1,0.1,0.0
0,1,0.4,-0.2
2,0,0.5,-0.5
0,1,0.0,0.0
3,0,0.0,0.0
26,0,0.0,0.0
2,14,0.0,0.0
0,5,0.5,0.2
26,0,0.0,0.0
7,0,0.5,0.5
8,0,0.7,-0.8
0,2,0.5,0.3
1,1,0.5,0.1
0,1,0.0,0.0
2,10,0.5,-0.5
26,0,0.0,0.0
26,0,0.1,0.0
0,1,0.0,0.0
1,1,0.3,0.2
6,0,0.0,0.0
1519,0,0.0,0.0
0,1,0.3,0.2
51,0,1.0,0.0
0,1,0.4,0.1
26,0,0.0,0.0
1519,0,0.0,0.0
0,1,0.0,0.0
3,5,0.5,0.0
30,0,1.0,0.0
26,0,0.1,0.0
0,1,0.6,0.4
0,1,0.2,-0.1
0,2,0.1,0.0
0,4,0.0,0.0
0,2,0.0,0.0
2,7,0.5,0.1
0,4,0.0,0.0
51,0,1.0,0.0
87,0,0.3,-0.0
113,0,0.0,0.0
26,0,0.0,0.0
3,0,0.0,0.0
1926,0,0.0,0.0
0,1,0.1,0.0
26,0,0.1,0.0
26,0,0.1,0.0
26,0,0.1,0.0
0,1,1.0,-0.5
0,1,0.0,0.0
2,0,0.5,-0.5
1519,0,0.0,0.0
51,0,1.0,0.0
1,4,0.6,-0.0
1,26,0.0,0.0
0,1,0.0,0.0
71,0,0.2,-0.1
51,0,1.0,0.0
0,1,0.4,0.0
0,1,0.4,0.3
51,148,1.0,0.0
19,97,0.5,0.0
1,3,0.2,0.1
1956,0,0.0,0.0
33,0,0.0,0.0
29,0,0.1,0.0
8,0,0.7,-0.8
2,70,0.5,-0.5
1,0,0.4,-0.2
0,27,0.0,0.0
5,0,0.7,-0.5
6,0,0.3,0.3
32,0,1.0,0.0
34,80,0.6,-0.1
0,2,0.0,0.0
6,0,0.3,0.3
0,1,0.0,0.0
1578,0,0.0,0.0
67,0,0.0,0.0
6,345,0.3,0.3
1578,0,0.0,0.0
1578,0,0.0,0.0
3,42,0.0,0.0
0,9,0.4,0.1
1956,0,0.0,0.0
0,2,0.0,0.0
32,0,1.0,0.0
0,1,0.4,0.2
29,0,0.1,0.0
1,0,0.0,0.0
1578,0,0.0,0.0
1956,0,0.0,0.0
0,1,0.5,0.3
0,5,0.3,0.4
1956,0,0.0,0.0
29,0,0.1,0.0
0,1,0.0,0.0
5,0,0.7,-0.5
1,52,0.3,0.0
0,2,0.4,0.4
1578,0,0.0,0.0
29,0,0.1,0.0
0,24,0.4,0.4
29,0,0.1,0.0
1,3,0.3,0.2
91,0,0.3,0.2
1,8,0.2,-0.0
0,21,0.5,0.1
0,2,0.3,0.0
27,0,0.0,0.0
0,2,0.6,0.7
8,0,0.7,-0.8
1,188,0.6,0.3
0,4,1.0,-0.5
32,0,1.0,0.0
0,1,0.0,0.0
27,0,0.0,0.0
0,1,0.5,-0.2
8,0,0.7,-0.8
27,59,0.0,0.0
0,1,0.0,0.0
0,1,0.0,0.0
29,223,0.1,0.0
8,0,0.7,-0.8
412,0,1.0,0.0
0,3,0.4,-0.3
5,0,0.5,0.5
0,2,0.2,-0.1
8,0,0.7,-0.8
412,0,1.0,0.0
89,0,0.4,0.3
0,4,0.0,0.0
8,46,0.7,-0.8
1,0,0.0,0.0
0,2,0.6,-0.0
0,2,0.2,0.2
0,1,0.5,0.5
0,1,0.6,-0.5
1,0,0.0,0.0
0,1,0.0,0.0
80,0,0.6,0.3
5,0,0.7,-0.5
0,2,0.3,0.0
32,0,1.0,0.0
0,3,0.5,0.2
1,0,0.3,0.2
1964,0,0.0,0.0
1,0,0.2,0.1
1585,0,0.0,0.0
0,17,0.0,0.0
1585,0,0.0,0.0
207,0,0.6,0.4
0,4,0.7,0.1
7,0,0.5,0.3
0,1,0.5,0.4
90,0,0.3,-0.0
6,0,0.4,0.0
0,1,0.7,0.3
8,0,0.0,0.0
0,1,0.0,0.0
1585,0,0.0,0.0
0,2,0.3,0.1
0,5,0.5,0.5
0,29,0.3,0.0
7,0,0.5,0.3
0,2,0.1,0.1
5,0,0.7,-0.5
0,1,0.9,0.8
3,0,0.0,0.0
8,0,0.4,-0.0
0,4,0.7,-0.3
22,0,0.4,0.3
1964,0,0.0,0.0
0,1,0.8,0.4
0,1,0.6,0.1
0,2,0.4,0.4
0,1,0.0,0.0
0,2,0.0,0.0
0,1,0.5,0.0
0,2,0.0,0.0
0,1,0.5,0.3
0,4,0.4,0.2
0,2,0.0,0.0
0,1,1.0,0.0
0,17,0.3,0.2
1585,0,0.0,0.0
11,0,0.1,-0.0
2,0,0.4,0.4
0,3,0.0,0.0
0,1,0.3,-0.3
1972,0,0.0,0.0
0,2,0.0,0.0
0,2,0.0,0.0
0,5,0.3,0.2
1,3,0.2,0.0
525,0,0.4,0.1
232,0,0.5,0.3
0,1,0.5,0.1
4,0,0.2,0.1
1972,0,0.0,0.0
1972,0,0.0,0.0
0,3,0.2,0.1
0,3,0.3,0.2
42,0,0.0,0.0
7,0,0.3,0.2
0,2,0.4,0.1
32,0,1.0,0.0
0,6,0.3,0.2
0,2,0.6,0.1
0,2,0.5,0.5
0,11,0.4,0.2
0,4,0.4,-0.0
4,0,1.0,0.0
23,0,0.4,0.3
2,0,0.4,0.4
0,2,0.5,-0.2
0,1,0.4,-0.0
0,1,0.5,0.3
0,2,0.7,-0.0
1,0,0.5,-0.2
0,2,0.3,0.3
0,1,0.0,0.0
2,0,0.4,0.4
0,1,0.4,0.4
0,3,0.3,0.2
1,0,0.0,0.0
0,1,0.2,0.2
5,0,0.7,-0.5
0,3,0.4,0.3
5,8,0.6,-0.1
0,1,0.4,0.2
0,2,0.7,-0.0
0,5,0.0,0.0
0,15,0.0,0.0
7,0,0.3,0.2
3,0,0.3,0.2
0,1,0.5,0.3
32,0,1.0,0.0
0,1,0.3,0.2
0,1,0.2,0.1
0,3,0.0,0.0
1598,0,0.0,0.0
0,1,0.6,0.5
2,0,0.4,-0.1
2548,0,0.5,0.1
1598,0,0.0,0.0
32,0,1.0,0.0
5,0,1.0,0.1
0,1,0.2,0.1
0,2,0.7,0.2
0,1,0.0,0.2
0,1,0.6,-0.3
0,1,0.7,0.1
0,1,0.3,0.1
56,0,0.3,0.2
5,9,1.0,0.1
0,1,0.0,0.0
7,0,0.3,0.2
0,1,0.0,0.0
23,0,0.2,-0.0
414,0,1.0,0.0
0,8,0.3,0.0
414,0,1.0,0.0
1,1,0.5,0.2
23,0,0.4,0.3
0,8,0.2,-0.1
0,1,0.0,0.0
0,1,0.2,-0.1
1972,0,0.0,0.0
0,1,0.0,0.0
1601,0,0.0,0.0
396,0,0.0,0.0
1,0,0.0,0.0
0,1,0.0,0.0
0,2,0.0,0.0
0,1,0.0,0.0
1,0,0.0,0.0
23,0,0.4,0.3
4,0,0.2,0.1
121,0,0.4,0.1
1,0,0.1,-0.1
19,0,0.0,0.0
0,2,0.3,0.1
0,1,0.4,0.3
32,0,1.0,0.0
23,150,0.3,0.3
1601,0,0.0,0.0
2,64,0.6,0.3
14,0,1.0,-0.4
4,0,0.2,0.1
0,4,0.0,0.0
0,1,0.6,0.4
396,0,0.0,0.0
2,0,0.1,0.0
0,1,0.0,0.0
1601,0,0.0,0.0
80,0,0.6,0.3
0,8,0.5,-0.1
0,2,0.3,0.4
0,1,0.8,0.4
1,0,0.8,-0.4
80,0,0.6,0.3
0,1,0.4,0.0
0,2,0.5,-0.2
0,1,0.3,-0.0
0,2,0.0,0.1
1972,0,0.0,0.0
11,0,0.5,-0.1
0,2,0.8,0.5
0,1,0.0,0.0
0,1,0.3,0.2
80,0,0.6,0.3
0,1,0.4,0.3
11,0,0.5,0.2
1,85,0.2,-0.0
0,5,0.4,-0.1
1601,0,0.0,0.0
1601,0,0.0,0.0
7,0,0.0,0.0
3,0,0.3,0.2
0,2,0.6,-0.2
1601,0,0.0,0.0
22,0,0.0,0.0
0,3,0.3,0.0
0,1,0.5,0.4
32,0,1.0,0.0
32,0,1.0,0.0
4,15,0.3,0.2
0,7,0.5,0.0
2,0,0.4,0.0
0,1,0.0,0.0
1973,0,0.0,0.0
32,0,1.0,0.0
0,2,0.0,0.0
0,4,0.0,0.0
1601,0,0.0,0.0
232,0,0.5,0.3
32,0,1.0,0.0
232,0,0.5,0.3
1,10,0.4,0.2
7,557,0.4,0.1
0,3,0.8,-0.0
80,0,0.6,0.3
1601,0,0.0,0.0
46267,0,0.3,0.0
0,11,0.4,0.1
1601,0,0.0,0.0
3,0,0.0,0.0
0,1,0.7,0.1
1,4,0.0,0.0
1,0,0.0,0.0
207,0,0.6,0.4
1,0,0.5,0.5
3,0,0.5,0.1
3,0,0.3,0.2
1601,0,0.0,0.0
0,1,0.7,0.4
0,4,0.0,0.0
1973,0,0.0,0.0
3,2,0.3,0.2
2,2,0.5,-0.2
0,1,0.3,0.2
32,0,1.0,0.0
301,0,0.4,0.3
1601,0,0.0,0.0
32,0,1.0,0.0
0,2,0.0,0.0
94,0,0.3,-0.0
32,0,1.0,0.0
0,1,0.4,0.4
7,0,0.0,0.0
2,0,0.3,0.3
1973,0,0.0,0.0
2,0,0.7,-0.2
416,0,1.0,0.0
29,164,0.4,0.0
0,17,1.0,0.0
0,3,0.0,0.0
0,4,0.3,-0.1
3,0,0.0,0.0
32,134,1.0,0.0
0,1,0.4,0.4
0,1,0.6,0.3
0,1,0.0,0.0
505,0,0.5,0.1
0,1,0.0,0.0
844,0,0.9,-0.6
0,7,0.5,0.0
1,0,1.0,-0.4
2739,0,0.2,0.2
0,6,0.6,0.5
49,0,0.8,0.6
0,1,0.0,0.0
201,0,0.0,0.0
201,0,0.0,0.0
20,0,0.4,0.1
1,0,0.0,0.0
1,2,1.0,-0.4
0,2,0.6,0.1
201,0,0.0,0.0
201,0,0.0,0.0
2,0,0.5,0.2
51,0,0.0,0.0
67,0,0.2,0.2
201,0,0.0,0.0
3,0,0.0,0.0
505,0,0.5,0.1
201,0,0.0,0.0
201,0,0.0,0.0
7,11,0.5,-0.0
119,0,0.8,0.4
201,0,0.0,0.0
2,0,0.0,0.0
201,0,0.0,0.0
201,0,0.0,0.0
24,0,0.0,0.0
1,2,0.6,0.0
198,0,0.2,0.1
0,1,0.0,0.0
3,0,0.2,0.2
115,0,1.0,0.8
201,0,0.0,0.0
201,0,0.0,0.0
72,0,0.7,-0.0
2739,0,0.2,0.2
505,0,0.5,0.1
397,0,0.0,0.0
201,0,0.0,0.0
20,0,0.4,0.1
0,16,0.0,0.0
24,0,0.0,0.0
201,0,0.0,0.0
505,0,0.5,0.1
1,0,0.0,0.0
201,0,0.0,0.0
201,0,0.0,0.0
201,0,0.0,0.0
201,0,0.0,0.0
24,0,0.0,0.0
98,0,0.0,0.0
3,1,0.2,0.2
0,7,0.2,-0.1
0,1,0.6,0.4
0,1,1.0,-0.1
201,0,0.0,0.0
2739,0,0.2,0.2
201,0,0.0,0.0
70,0,0.0,0.0
2,6,0.3,0.3
3,3,0.2,0.1
1976,0,0.0,0.0
0,2,0.5,0.0
14,0,0.5,0.0
5,0,1.0,1.0
7,0,0.3,0.2
4,61,0.5,0.2
2,0,0.4,0.1
110679,0,0.6,0.4
55,0,1.0,1.0
46268,0,0.3,0.0
0,2,0.0,0.0
0,3,0.3,0.2
71,0,1.0,-0.2
0,36,0.4,0.1
2,0,0.7,-0.2
36,0,1.0,0.6
28,0,0.0,0.0
0,1,0.0,0.0
11,14,0.8,0.1
46268,0,0.3,0.0
0,1,0.6,0.3
0,3,0.0,0.0
0,2,0.6,-0.2
2,0,0.5,-0.2
1976,0,0.0,0.0
5,0,1.0,1.0
4168,0,0.0,0.0
2,0,0.4,0.1
0,1,0.5,0.2
14,0,1.0,-0.4
0,1,0.4,0.2
0,6,0.0,0.0
0,1,0.0,0.0
1,1,0.2,-0.1
0,2,0.6,0.3
0,1,0.5,-0.1
0,15,0.2,0.2
0,1,0.3,0.2
8,0,0.4,-0.0
11,0,0.5,0.2
0,2,0.3,0.2
2,0,0.4,0.2
417,0,1.0,0.0
0,3,0.5,0.3
1976,0,0.0,0.0
357,0,0.3,0.2
0,1,0.3,0.1
1976,0,0.0,0.0
0,2,0.4,0.0
1978,0,0.0,0.0
1621,0,0.0,0.0
0,2,0.1,0.0
419,0,1.0,0.0
7,8,0.4,0.1
46267,0,0.3,0.0
0,4,0.3,-0.0
71,0,1.0,-0.2
0,2,0.6,0.3
0,1,0.1,-0.1
0,1,0.5,0.4
0,1,0.5,0.3
0,2,0.2,0.2
1,0,0.8,-0.1
0,1,0.3,-0.1
0,2,0.3,0.3
1,0,0.0,0.0
118,0,0.0,0.0
253,0,0.3,-0.0
0,5,0.1,0.1
0,1,0.1,-0.0
1621,0,0.0,0.0
1,2,0.0,0.0
141,0,0.4,0.3
0,2,0.3,0.2
0,3,0.2,0.1
0,8,0.7,0.4
2,0,0.1,0.0
1,0,0.8,0.0
1,5,0.0,0.0
94,0,0.3,-0.0
2,20,0.5,-0.1
55,0,1.0,1.0
0,2,0.8,0.6
0,1,0.4,0.4
1621,0,0.0,0.0
0,9,0.0,0.0
0,2,0.4,0.2
0,1,0.3,0.1
6,0,0.4,0.0
0,1,0.4,0.3
0,3,0.3,-0.0
0,1,1.0,0.0
19,0,0.8,0.2
0,1,0.0,0.0
2,1,0.1,0.0
0,3,0.6,0.3
0,2,0.6,0.2
1,1,0.4,0.1
0,1,0.3,-0.1
4169,0,0.0,0.0
38,0,1.0,0.6
0,11,0.7,0.4
1,0,0.3,0.2
46267,0,0.3,0.0
0,1,0.0,0.0
0,2,0.0,0.0
0,1,0.4,0.1
0,5,0.0,0.0
421,0,1.0,0.0
0,1,0.1,0.0
0,1,0.7,0.1
0,1,0.7,0.3
0,2,0.0,0.0
56,0,0.3,0.2
1,3,0.5,0.4
0,10,0.5,-0.1
0,37,0.0,0.0
0,1,0.2,0.0
1985,0,0.0,0.0
0,1,0.4,0.5
208,0,0.6,0.4
1,2,0.5,0.3
1,0,0.0,0.0
20,0,0.0,0.0
8,0,0.0,0.0
0,1,0.4,0.0
0,2,0.5,-0.2
105,0,0.5,0.4
1985,0,0.0,0.0
1985,0,0.0,0.0
71,0,1.0,-0.2
0,2,0.0,0.0
421,0,1.0,0.0
0,1,0.0,0.0
208,0,0.6,0.4
0,1,0.6,-0.1
1625,0,0.0,0.0
1985,0,0.0,0.0
232,0,0.5,0.3
1,0,0.0,0.0
0,2,1.0,0.0
12,0,0.5,0.2
0,1,0.0,0.0
3,0,0.3,0.2
2052,0,0.0,0.0
2052,0,0.0,0.0
2052,0,0.0,0.0
0,11,0.3,0.0
1631,0,0.0,0.0
1,13,0.0,0.0
0,2,0.7,-0.4
2052,0,0.0,0.0
0,2,0.8,-0.0
0,1,0.4,-0.3
42,0,1.0,0.6
0,1,0.2,-0.2
3,0,0.3,0.2
0,8,0.6,-0.0
2052,0,0.0,0.0
1,0,0.0,0.0
0,2,0.3,0.2
0,1,0.1,-0.1
2052,0,0.0,0.0
12,0,0.5,0.2
5,0,1.0,1.0
0,7,0.4,0.1
3,79,0.3,0.2
6,0,0.4,0.0
1,52,0.3,0.2
6,0,0.1,0.1
2,0,0.2,0.2
0,7,0.2,0.2
0,4,0.4,0.4
1631,0,0.0,0.0
1,34,0.6,-0.1
0,1,0.4,-0.2
191,0,0.0,0.0
0,2,0.2,0.1
0,3,0.3,0.1
13,0,0.4,0.3
1,2,0.0,0.0
0,2,0.5,-0.1
0,2,0.6,-0.1
0,1,0.6,-0.3
0,3,0.1,-0.1
0,4,0.4,0.2
2069,0,0.0,0.0
0,14,0.3,0.2
4,0,0.4,-0.2
2,0,0.3,-0.1
2069,0,0.0,0.0
0,2,0.7,0.4
0,2,0.3,0.1
56,0,0.3,0.2
1,0,0.0,0.0
191,0,0.0,0.0
0,61,0.2,0.2
2069,0,0.0,0.0
1635,0,0.0,0.0
0,2,0.0,0.0
1,0,0.0,0.0
2,9,0.1,-0.1
80,0,0.6,0.3
0,21,0.5,0.1
1635,0,0.0,0.0
0,37,0.6,-0.1
0,8,0.2,0.1
1,0,0.1,0.0
8,12,0.5,0.3
0,56,0.3,0.1
0,1,0.0,0.0
6,0,0.4,0.0
0,4,0.6,0.4
6,0,0.4,0.0
71,0,1.0,-0.2
1635,0,0.0,0.0
0,1,0.1,0.0
0,1,0.7,-0.1
1,24,0.6,0.3
