retweets,likes,Subjectivity,Polarity
487,0,0.0,0.0
1,1,0.5,0.2
189,0,0.5,-0.2
51,0,0.0,0.0
1494,0,0.4,-0.1
51,0,0.0,0.0
30,0,0.0,0.0
3,4,0.0,0.0
136,0,0.0,0.0
630,0,0.0,0.0
2596,0,0.0,0.0
449,0,0.2,0.1
1494,0,0.4,-0.1
630,0,0.0,0.0
11,135,0.6,0.4
10,0,0.0,0.0
2572,0,0.0,0.0
1,3,0.0,0.0
766,0,0.4,-0.1
215,0,0.0,0.0
0,2,0.5,-0.1
108,0,0.4,0.0
21,60,0.3,-0.5
99,0,0.0,0.0
44,0,0.0,0.0
51,0,0.0,0.0
254,0,0.0,0.0
323,0,0.1,0.0
26,0,0.5,0.5
630,0,0.0,0.0
2596,0,0.0,0.0
449,0,0.2,0.1
16,0,0.0,0.0
449,0,0.2,0.1
449,0,0.2,0.1
0,1,0.7,0.0
377,0,0.1,0.0
190,0,0.3,0.2
237,0,0.2,0.2
630,0,0.0,0.0
18,0,0.0,0.0
97,0,0.0,0.0
487,0,0.0,0.0
630,0,0.0,0.0
64,0,0.0,0.0
32,0,0.6,0.4
2,0,0.1,0.0
630,0,0.0,0.0
898,0,0.5,0.5
630,0,0.0,0.0
630,0,0.0,0.0
487,0,0.0,0.0
449,0,0.2,0.1
87,0,0.8,0.4
44,0,0.0,0.0
630,0,0.0,0.0
190,0,0.3,0.2
630,0,0.0,0.0
2596,0,0.0,0.0
0,1,0.3,-0.1
2,1,0.3,-0.2
1494,0,0.4,-0.1
237,0,0.2,0.2
449,0,0.2,0.1
77,0,0.0,0.0
630,0,0.0,0.0
3,2,0.5,0.4
487,0,0.0,0.0
15,0,0.0,0.0
343,0,0.0,0.0
377,0,0.1,0.0
42,0,0.0,0.0
28,0,0.0,0.0
3,0,0.0,0.0
630,0,0.0,0.0
766,0,0.4,-0.1
64,0,0.0,0.0
1,3,0.2,-0.2
789,0,0.4,-0.1
630,0,0.0,0.0
5,12,0.0,0.0
3004,0,0.4,-0.1
32,0,0.3,-0.2
1,0,0.0,0.0
487,0,0.0,0.0
2,0,0.0,0.0
630,0,0.0,0.0
247,0,0.3,-0.2
630,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
49,0,0.0,0.0
449,0,0.2,0.1
225,0,0.0,0.0
12,0,0.0,0.0
44,0,0.0,0.0
264,0,0.1,0.0
630,0,0.0,0.0
377,0,0.1,0.0
132,0,0.4,-0.2
449,0,0.2,0.1
1,0,0.2,0.1
17,0,0.0,0.0
2596,0,0.0,0.0
630,0,0.0,0.0
449,0,0.2,0.1
44,0,0.0,0.0
128,0,0.0,0.0
630,0,0.0,0.0
22,0,0.0,0.0
323,0,0.1,0.0
3004,0,0.4,-0.1
30,0,0.0,0.0
323,0,0.1,0.0
0,1,0.0,0.0
215,0,0.0,0.0
161,0,0.0,0.0
630,0,0.0,0.0
1494,0,0.4,-0.1
5,0,0.0,0.0
449,0,0.2,0.1
3,0,0.3,0.1
49,0,0.0,0.0
630,0,0.0,0.0
2572,0,0.0,0.0
3004,0,0.4,-0.1
2,0,0.3,-0.2
0,3,0.0,0.0
4,0,0.0,0.0
44,0,0.0,0.0
173,0,0.0,0.0
351,0,0.5,0.5
51,0,0.0,0.0
312,0,0.4,-0.1
2,3,0.1,0.0
1,1,0.5,0.2
848,0,0.0,0.0
237,0,0.2,0.2
630,0,0.0,0.0
18,0,0.0,0.0
1,0,0.5,0.5
31,0,0.5,0.5
898,0,0.5,0.5
439,0,0.0,0.0
377,0,0.1,0.0
87,0,0.8,0.4
355,0,0.0,0.0
1,5,0.2,0.1
2,0,0.1,0.0
630,0,0.0,0.0
72,0,0.8,0.5
26,0,0.6,-0.1
449,0,0.2,0.1
1,1,0.5,0.2
630,0,0.0,0.0
1494,0,0.4,-0.1
630,0,0.0,0.0
1494,0,0.4,-0.1
215,0,0.0,0.0
1,0,0.0,0.0
449,0,0.2,0.1
630,0,0.0,0.0
377,0,0.1,0.0
848,0,0.0,0.0
630,0,0.0,0.0
237,0,0.2,0.2
3,7,0.0,0.0
449,0,0.2,0.1
51,0,0.0,0.0
44,0,0.0,0.0
377,0,0.1,0.0
6,0,0.2,0.2
0,2,0.6,0.0
1494,0,0.4,-0.1
9,0,0.4,0.1
1494,0,0.4,-0.1
487,0,0.0,0.0
766,0,0.4,-0.1
4,4,0.4,0.2
0,1,0.0,0.0
64,0,0.0,0.0
44,0,0.0,0.0
1494,0,0.4,-0.1
343,0,0.0,0.0
630,0,0.0,0.0
0,2,0.1,-0.0
630,0,0.0,0.0
449,0,0.2,0.1
87,0,0.8,0.4
42,0,0.0,0.0
1010,0,0.0,0.0
630,0,0.0,0.0
2572,0,0.0,0.0
69,0,0.5,0.5
3,0,0.0,0.0
22,0,0.0,0.0
1494,0,0.4,-0.1
237,0,0.2,0.2
898,0,0.5,0.5
0,1,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
74,0,0.6,0.3
2596,0,0.0,0.0
28,0,0.5,0.0
630,0,0.0,0.0
449,0,0.2,0.1
0,1,0.0,0.0
11,0,0.0,0.0
2,0,0.0,0.0
377,0,0.1,0.0
630,0,0.0,0.0
630,0,0.0,0.0
848,0,0.0,0.0
3,11,0.8,0.6
132,0,0.0,0.0
449,0,0.2,0.1
6,0,0.0,0.0
487,0,0.0,0.0
1,1,0.0,0.0
2596,0,0.0,0.0
51,0,0.0,0.0
0,1,0.3,-0.1
7,0,0.0,0.0
449,0,0.2,0.1
136,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
377,0,0.1,0.0
51,0,0.0,0.0
2596,0,0.0,0.0
51,0,0.0,0.0
237,0,0.2,0.2
630,0,0.0,0.0
13,0,0.0,0.0
4,0,0.0,0.0
190,0,0.3,0.2
44,0,0.0,0.0
1494,0,0.4,-0.1
0,1,0.0,0.0
848,0,0.0,0.0
44,0,0.0,0.0
323,0,0.1,0.0
630,0,0.0,0.0
190,0,0.3,0.2
51,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
449,0,0.2,0.1
1494,0,0.4,-0.1
630,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
2596,0,0.0,0.0
449,0,0.2,0.1
630,0,0.0,0.0
630,0,0.0,0.0
848,0,0.0,0.0
0,4,0.4,0.0
17,0,1.0,0.4
0,1,0.0,0.0
377,0,0.1,0.0
0,4,0.6,0.0
1010,0,0.0,0.0
630,0,0.0,0.0
377,0,0.1,0.0
264,0,0.1,0.0
630,0,0.0,0.0
630,0,0.0,0.0
848,0,0.0,0.0
29,0,0.0,0.0
630,0,0.0,0.0
45,0,0.0,0.0
9,12,0.5,0.2
1494,0,0.4,-0.1
789,0,0.4,-0.1
43,0,0.3,0.4
312,0,0.4,-0.1
254,0,0.0,0.0
1,0,0.2,0.1
44,54,0.0,0.0
2572,0,0.0,0.0
0,1,0.0,0.0
5,0,0.0,0.0
87,0,0.8,0.4
630,0,0.0,0.0
630,0,0.0,0.0
39,0,0.6,0.3
2,2,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
0,1,0.3,0.0
9,0,0.0,0.0
1,0,0.0,0.0
630,0,0.0,0.0
312,0,0.4,-0.1
6,0,0.0,0.0
89,0,0.0,0.0
346,0,0.2,0.2
630,0,0.0,0.0
27,0,0.0,0.0
449,0,0.2,0.1
898,0,0.5,0.5
1,2,0.0,0.0
766,0,0.4,-0.1
449,0,0.2,0.1
2596,0,0.0,0.0
132,0,0.4,-0.2
898,0,0.5,0.5
161,0,0.0,0.0
19,0,0.0,0.0
11,0,0.3,-0.2
2596,0,0.0,0.0
173,0,0.0,0.0
0,1,0.0,0.0
789,0,0.4,-0.1
4,0,0.0,0.0
237,0,0.2,0.2
630,0,0.0,0.0
766,0,0.4,-0.1
630,0,0.0,0.0
95,0,0.2,0.0
26,0,0.8,0.5
237,0,0.2,0.2
49,0,1.0,0.0
2,0,0.3,-0.2
362,0,0.0,0.0
449,1602,0.3,0.2
323,0,0.1,0.0
2596,0,0.0,0.0
2,0,0.0,0.0
0,1,0.0,0.0
10,0,0.4,-0.1
218,0,0.5,0.1
23,0,0.4,0.3
0,1,0.0,0.0
630,0,0.0,0.0
2596,0,0.0,0.0
848,0,0.0,0.0
19,0,0.0,0.0
329,0,0.2,-0.1
190,0,0.3,0.2
630,0,0.0,0.0
27,0,0.0,0.0
2596,0,0.0,0.0
190,0,0.3,0.2
898,0,0.5,0.5
630,0,0.0,0.0
2596,0,0.0,0.0
30,0,0.0,0.0
2596,0,0.0,0.0
898,0,0.5,0.5
9,0,0.0,0.0
26,0,0.8,0.5
132,0,0.0,0.0
2572,0,0.0,0.0
2,0,0.0,0.0
630,0,0.0,0.0
2,2,0.1,-0.0
441,0,0.1,0.0
237,0,0.2,0.2
1,0,0.0,0.0
2596,0,0.0,0.0
33,0,0.0,0.0
264,0,0.1,0.0
16,0,0.0,0.0
630,0,0.0,0.0
216,0,0.0,0.0
2596,0,0.0,0.0
1,2,0.0,0.0
766,0,0.4,-0.1
1,4,0.2,0.1
1,5,0.8,0.4
3,0,0.0,0.0
898,0,0.5,0.5
630,0,0.0,0.0
1,0,0.1,0.0
4,0,0.0,0.0
254,0,0.0,0.0
69,0,0.5,0.5
487,0,0.0,0.0
7,0,0.0,0.0
173,0,0.0,0.0
171,0,0.3,0.2
630,0,0.0,0.0
630,0,0.0,0.0
377,0,0.1,0.0
630,0,0.0,0.0
65,0,0.0,0.0
898,0,0.5,0.5
136,0,0.2,-0.1
630,0,0.0,0.0
227,0,0.2,0.0
49,0,0.0,0.0
208,0,0.1,0.0
630,0,0.0,0.0
227,0,0.2,0.0
1494,0,0.4,-0.1
329,0,0.2,-0.1
377,0,0.1,0.0
51,0,0.0,0.0
2,0,0.0,0.0
44,257,0.3,0.2
487,0,0.0,0.0
0,1,0.0,0.0
237,0,0.2,0.2
34,0,0.0,0.0
377,0,0.1,0.0
329,0,0.2,-0.1
2572,0,0.0,0.0
24,0,0.0,0.0
108,0,0.4,0.0
193,0,0.0,0.0
371,0,0.0,0.0
312,0,0.4,-0.1
630,0,0.0,0.0
26,0,0.8,0.5
193,0,0.0,0.0
182,0,0.0,0.0
898,0,0.5,0.5
630,0,0.0,0.0
2596,0,0.0,0.0
630,0,0.0,0.0
16,0,0.0,0.0
789,0,0.4,-0.1
630,0,0.0,0.0
237,0,0.2,0.2
2,0,0.0,0.0
1494,0,0.4,-0.1
3004,0,0.4,-0.1
10,0,0.4,-0.1
11,0,0.3,-0.2
2572,0,0.0,0.0
789,0,0.4,-0.1
2596,0,0.0,0.0
630,0,0.0,0.0
3,0,0.0,0.0
2,0,0.4,0.1
237,0,0.2,0.2
630,0,0.0,0.0
64,0,0.3,0.1
487,0,0.0,0.0
377,0,0.1,0.0
630,0,0.0,0.0
630,0,0.0,0.0
6,7,0.1,-0.0
171,0,0.3,0.2
48,0,0.4,-0.1
28,0,0.3,-0.2
0,1,0.4,0.1
2541,0,0.0,0.0
353,0,0.2,0.1
245,0,0.0,0.0
1,5,0.4,0.1
115,0,0.4,0.2
2968,0,0.4,-0.1
33,0,0.2,-0.2
4,0,0.5,0.0
360,0,0.0,0.0
159,0,0.2,0.0
360,0,0.0,0.0
117,0,0.0,0.0
2,0,0.0,0.0
0,1,0.4,-0.1
42,0,0.0,0.0
1,1,0.2,0.2
360,0,0.0,0.0
220,0,0.0,0.0
255,0,0.4,-0.1
1322,0,0.4,-0.1
2,0,0.0,0.0
1322,0,0.4,-0.1
7,0,0.4,-0.3
3,0,0.7,-0.7
6,0,0.0,0.0
7,0,0.0,0.0
0,1,0.0,0.0
2522,0,0.0,0.0
220,0,0.0,0.0
11,0,0.0,0.0
1322,0,0.4,-0.1
7,0,0.0,0.0
1,1,0.5,0.5
2,4,0.5,0.5
10,0,0.5,0.5
87,0,0.2,-0.1
245,0,0.0,0.0
117,0,0.0,0.0
220,0,0.0,0.0
6,7,0.0,0.0
42,0,0.0,0.0
18,0,0.8,0.5
2522,0,0.0,0.0
291,0,0.0,0.0
0,1,0.2,-0.0
360,0,0.0,0.0
2,10,0.4,0.2
317,0,0.2,0.2
220,0,0.0,0.0
140,0,0.0,0.0
21,0,0.1,-0.0
245,0,0.0,0.0
2968,0,0.4,-0.1
6,0,0.0,0.0
87,0,0.2,-0.1
0,1,0.6,0.0
7,0,0.0,0.0
3,0,0.2,-0.0
7,0,0.0,0.0
0,1,0.0,0.0
3004,0,0.4,-0.1
630,0,0.0,0.0
630,0,0.0,0.0
8,0,0.0,0.0
2596,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
51,78,0.0,0.0
10,0,0.4,-0.1
12,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
312,0,0.4,-0.1
27,0,0.0,0.0
7,0,0.0,0.0
630,0,0.0,0.0
264,0,0.1,0.0
302,0,0.0,0.0
50,0,0.3,-0.2
190,0,0.3,0.2
630,0,0.0,0.0
3,0,0.2,0.2
254,0,0.0,0.0
3,9,0.5,0.2
13,0,0.5,0.3
2,2,0.1,0.0
2596,0,0.0,0.0
41,0,0.5,0.0
377,0,0.1,0.0
0,1,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
2,0,0.0,0.0
323,0,0.1,0.0
8,0,0.6,-0.1
0,2,0.3,0.1
767,0,0.4,-0.1
5,0,0.0,0.0
10,9,0.4,-0.1
23,0,0.0,0.0
312,0,0.4,-0.1
767,0,0.4,-0.1
0,3,0.0,0.0
190,0,0.3,0.2
1494,0,0.4,-0.1
630,0,0.0,0.0
630,0,0.0,0.0
237,0,0.2,0.2
630,0,0.0,0.0
630,0,0.0,0.0
26,0,0.8,0.5
25,0,0.3,-0.1
2596,0,0.0,0.0
83,0,0.0,0.0
237,0,0.2,0.2
4,0,0.5,0.0
0,3,1.0,-0.8
630,0,0.0,0.0
630,0,0.0,0.0
178,0,0.0,0.0
108,0,0.4,0.0
20,0,0.0,0.0
3,0,0.0,0.0
5,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
64,0,0.3,0.1
5,0,0.3,0.2
1494,0,0.4,-0.1
66,0,0.5,0.5
323,0,0.1,0.0
1,0,0.0,0.0
59,220,0.4,-0.1
0,1,0.5,0.3
5,0,0.4,-0.2
630,0,0.0,0.0
44,0,0.9,-0.6
630,0,0.0,0.0
630,0,0.0,0.0
7,0,0.0,0.0
4,0,0.0,0.0
2,4,0.0,0.0
237,0,0.2,0.2
487,0,0.0,0.0
343,0,0.0,0.0
630,0,0.0,0.0
487,0,0.0,0.0
161,0,0.0,0.0
377,0,0.1,0.0
13,0,0.5,0.3
7,105,0.3,0.3
1,1,0.1,0.0
1494,0,0.4,-0.1
12,0,0.5,0.2
3,0,0.9,0.5
218,0,0.5,0.1
6,0,0.3,0.1
0,1,0.0,0.0
0,1,0.7,-0.4
898,0,0.5,0.5
30,0,0.0,0.0
5,0,0.0,0.0
630,0,0.0,0.0
32,0,0.3,-0.2
22,0,0.0,0.0
630,0,0.0,0.0
30,0,0.0,0.0
630,0,0.0,0.0
227,0,0.2,0.0
237,0,0.2,0.2
377,0,0.1,0.0
0,1,0.8,0.0
6,0,0.0,0.0
898,0,0.5,0.5
5,0,1.0,0.7
0,1,0.5,-0.1
323,0,0.1,0.0
0,2,0.0,0.0
630,0,0.0,0.0
3,0,0.5,0.3
630,0,0.0,0.0
630,0,0.0,0.0
77,0,0.0,0.0
0,6,0.5,-0.3
0,1,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
254,0,0.0,0.0
22,0,0.0,0.0
237,0,0.2,0.2
108,0,0.4,0.0
630,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
237,0,0.2,0.2
237,0,0.2,0.2
630,0,0.0,0.0
4,0,0.0,0.0
1,0,0.0,0.0
43,0,0.4,0.4
26,0,0.6,-0.1
0,1,0.1,0.0
13,0,0.5,0.3
0,1,0.0,0.0
189,0,0.5,-0.2
630,0,0.0,0.0
18,0,0.4,0.2
3004,0,0.4,-0.1
630,0,0.0,0.0
630,0,0.0,0.0
0,2,0.0,0.0
29,0,0.0,0.0
630,0,0.0,0.0
218,0,0.5,0.1
0,2,0.1,0.0
630,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
2,1,0.3,-0.0
312,0,0.4,-0.1
2596,0,0.0,0.0
237,0,0.2,0.2
0,1,0.0,0.0
99,0,0.0,0.0
487,0,0.0,0.0
0,1,0.0,0.0
630,0,0.0,0.0
789,0,0.4,-0.1
42,0,0.0,0.0
630,0,0.0,0.0
0,1,0.7,0.2
264,0,0.1,0.0
630,0,0.0,0.0
1494,0,0.4,-0.1
630,0,0.0,0.0
254,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
312,0,0.4,-0.1
630,0,0.0,0.0
630,0,0.0,0.0
4,0,0.0,0.0
767,0,0.4,-0.1
377,0,0.1,0.0
1,0,0.5,-0.3
216,0,0.0,0.0
848,0,0.0,0.0
1,62,0.7,-0.5
630,0,0.0,0.0
352,0,0.5,0.5
630,0,0.0,0.0
190,0,0.3,0.2
1,0,0.1,-0.1
630,0,0.0,0.0
262,0,0.0,0.0
2572,0,0.0,0.0
3004,0,0.4,-0.1
262,0,0.0,0.0
3,0,0.4,0.4
79,0,0.0,0.0
47,0,0.0,0.0
30,0,0.0,0.0
227,0,0.2,0.0
42,0,0.0,0.0
3004,0,0.4,-0.1
3,2,0.4,-0.1
2596,0,0.0,0.0
0,1,0.5,0.0
25,0,0.2,-0.1
3004,0,0.4,-0.1
630,0,0.0,0.0
87,0,0.0,0.0
0,1,0.5,-0.1
630,0,0.0,0.0
1496,0,0.4,-0.1
630,0,0.0,0.0
630,0,0.0,0.0
323,0,0.1,0.0
630,0,0.0,0.0
630,0,0.0,0.0
69,0,0.5,0.5
64,0,0.3,0.1
1496,0,0.4,-0.1
2596,0,0.0,0.0
630,0,0.0,0.0
2596,0,0.0,0.0
630,0,0.0,0.0
439,0,0.0,0.0
630,0,0.0,0.0
197,0,0.0,0.0
0,1,0.0,0.0
33,0,0.0,0.0
2572,0,0.0,0.0
1,0,0.7,-0.4
3004,0,0.4,-0.1
3,1,0.7,0.4
630,0,0.0,0.0
1496,0,0.4,-0.1
630,0,0.0,0.0
1,1,0.5,0.0
630,0,0.0,0.0
237,0,0.2,0.2
47,0,0.0,0.0
3,0,0.9,0.5
247,0,0.3,-0.2
1,0,0.0,0.0
12,19,0.0,0.0
26,0,0.8,0.5
487,0,0.0,0.0
630,0,0.0,0.0
1,0,0.9,0.5
22,0,0.0,0.0
2572,0,0.0,0.0
30,0,0.4,0.2
7,0,0.0,0.0
182,0,0.0,0.0
64,0,0.3,0.1
487,0,0.0,0.0
377,0,0.1,0.0
630,0,0.0,0.0
487,0,0.0,0.0
346,0,0.2,0.2
630,0,0.0,0.0
64,0,0.3,0.1
323,0,0.1,0.0
630,0,0.0,0.0
8,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
4,0,0.2,0.2
1,0,0.2,-0.0
630,0,0.0,0.0
0,1,0.8,-0.6
630,0,0.0,0.0
487,0,0.0,0.0
630,0,0.0,0.0
161,0,0.0,0.0
2596,0,0.0,0.0
2,0,0.0,0.0
3004,0,0.4,-0.1
789,0,0.4,-0.1
1010,0,0.0,0.0
2,0,0.0,0.0
323,0,0.1,0.0
630,0,0.0,0.0
0,1,0.0,0.0
630,0,0.0,0.0
2596,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
2596,0,0.0,0.0
630,0,0.0,0.0
630,0,0.0,0.0
0,2,0.1,0.0
16,0,0.0,0.0
14,0,0.8,-0.1
630,0,0.0,0.0
377,0,0.1,0.0
626,0,0.4,0.0
630,0,0.0,0.0
2,0,0.0,0.0
630,0,0.0,0.0
3,3,0.2,0.1
30,0,0.0,0.0
20,0,0.0,0.0
132,0,0.0,0.0
220,0,0.0,0.0
3,4,0.4,-0.2
302,0,0.3,0.2
630,1444,0.3,-0.1
1010,0,0.0,0.0
1,5,0.5,0.0
237,0,0.2,0.2
5,6,0.0,0.0
28,0,0.0,0.0
91,0,0.1,0.0
15,0,0.0,0.0
64,0,0.3,0.1
247,0,0.3,-0.2
5,0,0.0,0.0
0,3,0.4,0.0
71,0,0.0,0.2
8,0,0.7,0.6
626,0,0.4,0.0
22,0,0.1,-0.0
237,0,0.2,0.2
32,0,0.6,0.4
849,0,0.0,0.0
164,0,0.3,0.1
377,0,0.1,0.0
313,0,0.4,-0.1
7,0,0.0,0.0
2,0,0.2,-0.1
849,0,0.0,0.0
3,0,0.1,-0.2
2,0,0.0,0.0
1,2,0.7,-0.4
89,0,0.8,0.4
380,0,0.0,0.0
2572,0,0.0,0.0
1,0,0.1,0.0
2,0,0.0,0.0
377,0,0.1,0.0
1496,0,0.4,-0.1
1496,0,0.4,-0.1
323,0,0.1,0.0
0,5,0.4,0.1
64,0,0.3,0.1
2,3,0.5,0.4
237,0,0.2,0.2
0,1,0.8,0.4
237,0,0.2,0.2
42,0,0.0,0.0
849,0,0.0,0.0
8,0,0.0,0.0
0,1,0.0,0.0
10,27,1.0,0.0
164,0,0.3,0.1
89,0,0.8,0.4
182,0,0.0,0.0
69,0,0.5,0.5
23,0,0.0,0.0
2572,0,0.0,0.0
218,0,0.5,0.1
194,0,0.0,0.0
1496,0,0.4,-0.1
2596,0,0.0,0.0
124,0,0.0,0.0
227,0,0.2,0.0
1,0,0.0,0.0
156,0,0.0,0.0
2,3,0.3,-0.2
10,30,0.4,-0.2
69,0,0.5,0.5
216,0,0.0,0.0
2596,0,0.0,0.0
1,0,1.0,0.5
69,0,0.5,0.5
2596,0,0.0,0.0
118,0,0.0,0.0
237,0,0.2,0.2
3004,0,0.4,-0.1
1496,0,0.4,-0.1
2596,0,0.0,0.0
487,0,0.0,0.0
343,0,0.0,0.0
132,0,0.0,0.0
156,0,0.0,0.0
4,0,0.0,0.0
254,0,0.0,0.0
3,0,0.0,0.0
313,0,0.4,-0.1
313,0,0.4,-0.1
2,0,0.0,0.0
3004,0,0.4,-0.1
64,0,0.3,0.1
11,0,0.0,0.0
17,0,0.4,-0.2
53,0,0.0,0.0
30,0,0.0,0.0
32,0,0.3,-0.2
323,0,0.1,0.0
1496,0,0.4,-0.1
237,0,0.2,0.2
1496,0,0.4,-0.1
132,0,0.0,0.0
26,0,0.6,-0.1
5,0,0.6,0.0
41,0,0.5,0.0
63,0,0.0,0.0
1917,0,0.7,0.4
487,0,0.0,0.0
2,0,0.0,0.0
132,0,0.0,0.0
1,0,0.0,0.0
7,0,0.0,0.0
365,0,0.0,0.0
26,0,0.6,-0.1
1,0,0.0,0.0
83,0,0.0,0.0
302,0,0.0,0.0
4,6,0.0,0.0
14,0,0.4,0.0
1,1,0.0,0.0
218,0,0.5,0.1
487,0,0.0,0.0
1,3,0.5,-0.0
1,0,0.5,-0.3
0,2,0.5,-0.3
91,0,0.8,0.4
329,0,0.2,-0.1
28,0,0.0,0.0
58,0,0.0,0.0
377,0,0.1,0.0
14,0,0.5,0.5
1,1,1.0,0.0
178,0,0.0,0.0
19,0,0.0,0.0
108,0,0.4,0.0
0,4,0.0,0.0
7,0,0.0,0.0
487,0,0.0,0.0
3004,0,0.4,-0.1
377,0,0.1,0.0
91,0,0.1,0.0
4,0,0.2,0.2
1,1,0.5,0.0
0,1,0.0,0.0
69,0,0.5,0.5
49,0,0.0,0.0
237,0,0.2,0.2
237,0,0.2,0.2
1,2,0.5,0.2
63,0,0.0,0.0
898,0,0.5,0.5
2596,0,0.0,0.0
8,0,0.0,0.0
2596,0,0.0,0.0
0,1,0.6,0.6
2281,0,0.3,-0.2
0,2,0.0,0.0
4,0,0.0,0.0
0,1,0.2,0.2
29,0,0.5,0.0
2572,0,0.0,0.0
377,0,0.1,0.0
0,1,0.5,0.0
91,0,0.8,0.4
0,3,0.0,0.0
216,0,0.0,0.0
1496,0,0.4,-0.1
1496,0,0.4,-0.1
323,0,0.1,0.0
31,0,0.5,0.5
343,0,0.9,-0.6
1,0,0.4,0.0
4,0,0.2,-0.2
2596,0,0.0,0.0
377,0,0.1,0.0
0,2,0.8,-0.2
1,0,1.0,0.0
487,0,0.0,0.0
377,0,0.1,0.0
4,1,0.4,0.1
0,1,0.5,0.2
347,0,0.2,0.2
898,0,0.5,0.5
64,0,0.3,0.1
27,0,0.0,0.0
0,1,0.3,-0.2
439,0,0.0,0.0
132,0,0.0,0.0
16,0,1.0,0.0
352,0,0.5,0.5
1496,0,0.4,-0.1
0,1,0.0,0.0
214,0,0.0,0.0
2572,0,0.0,0.0
377,0,0.1,0.0
7,0,0.0,0.0
2596,0,0.0,0.0
49,0,0.0,0.0
74,0,0.6,0.3
347,0,0.2,0.2
851,0,0.0,0.0
380,0,0.0,0.0
42,0,0.0,0.0
194,0,0.0,0.0
49,0,1.0,0.0
12,0,0.0,0.0
237,0,0.2,0.2
27,0,0.0,0.0
441,0,0.1,0.0
225,0,0.0,0.0
99,0,0.0,0.0
487,0,0.0,0.0
69,0,0.5,0.5
2572,0,0.0,0.0
1010,0,0.0,0.0
355,0,0.0,0.0
898,0,0.5,0.5
3,3,0.1,-0.2
323,0,0.1,0.0
216,0,0.0,0.0
2571,0,0.0,0.0
237,0,0.2,0.2
898,0,0.5,0.5
43,0,0.0,0.0
47,0,0.0,0.0
2,3,0.0,0.0
11,0,0.0,0.0
91,0,0.8,0.4
2598,0,0.0,0.0
7,0,0.0,0.0
3,4,0.3,0.1
1,1,0.0,0.0
3,0,0.8,0.0
2598,0,0.0,0.0
216,0,0.0,0.0
1,0,0.0,0.0
12,0,0.5,0.5
17,0,0.4,-0.2
378,0,0.1,0.0
8,0,0.0,0.0
2598,0,0.0,0.0
7,0,0.0,0.0
7,0,0.0,0.0
1009,0,0.0,0.0
72,0,0.8,0.5
1497,0,0.4,-0.1
378,0,0.1,0.0
378,0,0.1,0.0
324,0,0.1,0.0
3,4,0.8,0.4
5,0,0.4,-0.2
98,0,0.0,0.0
0,1,0.6,-0.1
237,0,0.2,0.2
1,0,0.0,0.0
66,0,0.5,0.5
69,0,0.0,0.0
2,0,0.0,0.0
351,0,0.5,0.5
2598,0,0.0,0.0
487,0,0.0,0.0
27,0,0.0,0.0
49,0,0.0,0.0
43,0,0.3,0.4
95,0,0.2,0.0
237,0,0.2,0.2
3003,0,0.4,-0.1
237,0,0.2,0.2
1497,0,0.4,-0.1
898,0,0.5,0.5
6,0,0.0,0.0
26,0,0.8,0.5
2571,0,0.0,0.0
2571,0,0.0,0.0
237,0,0.2,0.2
50,0,0.3,0.0
0,20,0.2,0.1
194,0,0.0,0.0
852,0,0.0,0.0
302,0,0.0,0.0
69,0,0.5,0.5
0,8,0.0,0.0
2,2,0.0,0.0
324,0,0.1,0.0
1497,0,0.4,-0.1
3,0,0.2,-0.2
19,0,0.0,0.0
237,0,0.2,0.2
302,0,0.0,0.0
20,0,0.0,0.0
898,0,0.5,0.5
2598,0,0.0,0.0
2571,0,0.0,0.0
2598,0,0.0,0.0
29,0,0.0,0.0
264,0,0.1,0.0
34,0,0.0,0.0
49,0,1.0,0.0
1497,0,0.4,-0.1
1009,0,0.0,0.0
1009,0,0.0,0.0
1497,0,0.4,-0.1
7,0,0.1,-0.2
2282,0,0.3,-0.2
216,0,0.0,0.0
2,1,0.1,0.0
324,0,0.1,0.0
19,0,0.0,0.0
132,0,0.0,0.0
378,0,0.1,0.0
2571,0,0.0,0.0
380,0,0.0,0.0
16,15,0.2,0.2
1,0,0.0,0.0
380,0,0.0,0.0
64,0,0.3,0.1
0,4,0.1,-0.1
128,0,0.0,0.0
63,0,0.0,0.0
1,0,0.8,0.4
64,0,0.3,0.1
898,0,0.5,0.5
0,2,0.0,0.0
7,0,0.0,0.0
